"Gene"	"ID"	"P_A"	"Bioproject"	"Host"	"Location"	"pID"	"Serotype"	"Category"	"Product"	"SPI"	"T3SS"	"Association"
"7671"	"spvC"	"SRR5631285"	0	"PRJNA230403Ê"	"Human"	"USA"	"Sal76"	"Miami"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7672"	"spvC"	"SRR6311159"	0	"PRJNA316457"	"Dog"	"USA:NC"	"Sal57"	"Mbandaka"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7673"	"spvC"	"SRR15712211"	0	"PRJNA324570"	"Dog"	"USA:FL"	"Sal51"	"Newport"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7674"	"spvC"	"SRR10037210"	1	"PRJNA316452"	"Dog"	"USA:WA"	"Sal61"	"Enteritidis"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7675"	"spvC"	"SRR11901857"	1	"PRJNA503850"	"Dog"	"Canada"	"Sal3"	"Enteritidis"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7676"	"spvC"	"SRR9301052"	0	"PRJNA324575"	"Dog"	"USA:PA"	"Sal43"	"Dublin"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7677"	"spvC"	"SRR15053941"	0	"PRJNA503850"	"Dog"	"Canada:Prince Edward Island"	"Sal6"	"Reading"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7678"	"spvC"	"SRR16005866"	0	"PRJNA324575"	"Dog"	"USA:TX"	"Sal36"	"Infantis"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7679"	"spvC"	"SRR5574822"	0	"PRJNA230403Ê"	"Human"	"USA"	"Sal65"	"Litchfield"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7680"	"spvC"	"SRR11319452"	1	"PRJNA324575"	"Dog"	"USA:TX"	"Sal37"	"IV 43:z4,z32:-"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7681"	"spvC"	"SRR6814919"	1	"PRJNA324575"	"Dog"	"USA:PA"	"Sal23"	"I 4,[5],12:i:-"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7682"	"spvC"	"SRR15053938"	0	"PRJNA503850"	"Dog"	"Canada:Prince Edward Island"	"Sal10"	"Hadar"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7683"	"spvC"	"SRR12739110"	0	"PRJNA324570"	"Dog"	"USA:GA"	"Sal52"	"Anatum"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7684"	"spvC"	"SRR16005870"	0	"PRJNA324575"	"Dog"	"USA:KY"	"Sal48"	"Infantis"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7685"	"spvC"	"SRR10947526"	1	"PRJNA324575"	"Dog"	"USA:TX"	"Sal25"	"IIIa 40:z4,z32:-"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7686"	"spvC"	"SRR15050789"	0	"PRJNA324575"	"Dog"	"USA:KS"	"Sal35"	"Newport"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7687"	"spvC"	"SRR5574829"	0	"PRJNA230403Ê"	"Human"	"USA"	"Sal75"	"Javiana"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7688"	"spvC"	"SRR11901858"	0	"PRJNA503850"	"Dog"	"Canada"	"Sal1"	"I 4:b:-"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7689"	"spvC"	"SRR12641661"	1	"PRJNA324575"	"Dog"	"USA:PA"	"Sal39"	"Enteritidis"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7690"	"spvC"	"SRR5631296"	0	"PRJNA230403Ê"	"Human"	"USA"	"Sal73"	"Thompson"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7691"	"spvC"	"SRR15050791"	0	"PRJNA324575"	"Dog"	"USA:KS"	"Sal33"	"Anatum"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7692"	"spvC"	"SRR5631284"	1	"PRJNA230403Ê"	"Human"	"USA"	"Sal70"	"Typhimurium"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7693"	"spvC"	"SRR5631283"	1	"PRJNA230403Ê"	"Human"	"USA"	"Sal74"	"Typhimurium"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7694"	"spvC"	"SRR5574838"	1	"PRJNA230403Ê"	"Human"	"USA"	"Sal72"	"Enteritidis"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7695"	"spvC"	"SRR15050790"	0	"PRJNA324575"	"Dog"	"USA:KS"	"Sal47"	"I 4,[5],12:i:-"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7696"	"spvC"	"SRR10512520"	0	"PRJNA481328"	"Dog"	"USA:IL"	"Sal16"	"Hartford"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7697"	"spvC"	"SRR10963169"	0	"PRJNA324575"	"Dog"	"USA:KY"	"Sal19"	"Norwich"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7698"	"spvC"	"SRR15053939"	1	"PRJNA503850"	"Dog"	"Canada:Prince Edward Island"	"Sal8"	"Enteritidis"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7699"	"spvC"	"SRR9050356"	1	"PRJNA324570"	"Dog"	"USA:MS"	"Sal53"	"Typhimurium"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7700"	"spvC"	"SRR13827091"	0	"PRJNA324575"	"Dog"	"USA:TX"	"Sal26"	"Anatum"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7701"	"spvC"	"SRR5574805"	1	"PRJNA230403Ê"	"Human"	"USA"	"Sal66"	"Enteritidis"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7702"	"spvC"	"SRR5605756"	1	"PRJNA230403Ê"	"Human"	"USA"	"Sal68"	"Enteritidis"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7703"	"spvC"	"SRR15053931"	0	"PRJNA503850"	"Dog"	"Canada:Prince Edward Island"	"Sal11"	"Uganda"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7704"	"spvC"	"SRR10947519"	0	"PRJNA324575"	"Dog"	"USA:TX"	"Sal24"	"IIIb 48:i:z"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7705"	"spvC"	"SRR5631276"	1	"PRJNA230403Ê"	"Human"	"USA"	"Sal69"	"Enteritidis"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7706"	"spvC"	"SRR5574804"	0	"PRJNA230403Ê"	"Human"	"USA"	"Sal77"	"Typhimurium"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7707"	"spvC"	"SRR5574830"	1	"PRJNA230403Ê"	"Human"	"USA"	"Sal67"	"Enteritidis"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7708"	"spvC"	"SRR13827092"	0	"PRJNA324575"	"Dog"	"USA:TX"	"Sal28"	"Newport"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7709"	"spvC"	"SRR11068401"	0	"PRJNA324575"	"Dog"	"USA:PA"	"Sal27"	"Javiana"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7710"	"spvC"	"SRR12271055"	0	"PRJNA324575"	"Dog"	"USA:TX"	"Sal42"	"Schwarzengrund"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7711"	"spvC"	"SRR13510233"	0	"PRJNA316452"	"Dog"	"USA:GA"	"Sal59"	"Inverness"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7712"	"spvC"	"SRR16005869"	0	"PRJNA324575"	"Dog"	"USA:KY"	"Sal41"	"Muenchen"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7713"	"spvC"	"SRR8360137"	0	"PRJNA324570"	"Dog"	"USA:GA"	"Sal49"	"Newport"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7714"	"spvC"	"SRR5574821"	0	"PRJNA230403Ê"	"Human"	"USA"	"Sal78"	"Agona"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7715"	"spvC"	"SRR8502790"	0	"PRJNA316457"	"Dog"	"USA:MI"	"Sal55"	"Hartford"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7716"	"spvC"	"SRR15053937"	0	"PRJNA503850"	"Dog"	"Canada:Newfoundland"	"Sal4"	"Tennessee"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7717"	"spvC"	"SRR13827088"	0	"PRJNA324575"	"Dog"	"USA:KS"	"Sal44"	"Typhimurium"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7718"	"spvC"	"SRR11319451"	0	"PRJNA324575"	"Dog"	"USA:TX"	"Sal29"	"Newport"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7719"	"spvC"	"SRR11068400"	0	"PRJNA324575"	"Dog"	"USA:PA"	"Sal45"	"Schwarzengrund"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7720"	"spvC"	"SRR8763158"	0	"PRJNA316452"	"Dog"	"USA:GA"	"Sal62"	"Kentucky"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7721"	"spvC"	"SRR10995705"	1	"PRJNA324575"	"Dog"	"USA:TX"	"Sal30"	"IV 43:z4,z32:-"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7722"	"spvC"	"SRR9016864"	0	"PRJNA316457"	"Dog"	"USA:NC"	"Sal56"	"Newport"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7723"	"spvC"	"SRR15277966"	0	"PRJNA324575"	"Dog"	"USA:TX"	"Sal32"	"Infantis"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7724"	"spvC"	"SRR10995706"	1	"PRJNA324575"	"Dog"	"USA:TX"	"Sal31"	"IV -:z4,z32:-"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7725"	"spvC"	"SRR9016866"	0	"PRJNA316457"	"Dog"	"USA:MI"	"Sal58"	"Heidelberg"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7726"	"spvC"	"SRR14095472"	1	"PRJNA324575"	"Dog"	"USA:KY"	"Sal40"	"Typhimurium"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7727"	"spvC"	"SRR12741658"	1	"PRJNA503850"	"Dog"	"Canada:Manitoba"	"Sal15"	"Typhimurium"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7728"	"spvC"	"SRR8258218"	0	"PRJNA324570"	"Dog"	"USA:FL"	"Sal50"	"Sandiego"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7729"	"spvC"	"SRR15103296"	0	"PRJNA324575"	"Dog"	"USA:KY"	"Sal46"	"Infantis"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7730"	"spvC"	"SRR14466819"	0	"PRJNA481328"	"Dog"	"USA: KY"	"Sal18"	"Hartford"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7731"	"spvC"	"SRR15053946"	0	"PRJNA503850"	"Dog"	"Canada:Ontario"	"Sal7"	"Thompson"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7732"	"spvC"	"SRR8502829"	0	"PRJNA316457"	"Dog"	"USA:MI"	"Sal54"	"Typhimurium"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7733"	"spvC"	"SRR14704455"	1	"PRJNA324575"	"Dog"	"USA:TX"	"Sal34"	"Enteritidis"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7734"	"spvC"	"SRR12740302"	0	"PRJNA503850"	"Dog"	"Canada:Saskatchewan"	"Sal13"	"Braenderup"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7735"	"spvC"	"SRR10947452"	1	"PRJNA324575"	"Dog"	"USA:TX"	"Sal20"	"Typhimurium"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7736"	"spvC"	"SRR10947711"	0	"PRJNA324575"	"Dog"	"USA:TX"	"Sal21"	"Mbandaka"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7737"	"spvC"	"SRR11892806"	0	"PRJNA503850"	"Dog"	"Canada"	"Sal5"	"Johannesburg"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7738"	"spvC"	"SRR12740292"	0	"PRJNA503850"	"Dog"	"Canada:Prince Edward Island"	"Sal14"	"I -:d:l,w"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7739"	"spvC"	"SRR15053932"	0	"PRJNA503850"	"Dog"	"Canada:Prince Edward Island"	"Sal12"	"I 4,[5],12:i:-"	"Invasion"	"(spvC) type III secretion system effector SpvC phosphothreonine lyase [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	"T3SS"	"Salmonella"
"7740"	"spvR"	"SRR15712211"	0	"PRJNA324570"	"Dog"	"USA:FL"	"Sal51"	"Newport"	"Extraintestinal Invasion"	"(spvR) Salmonella plasmid virulence: regulation of spv operon lysR family [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	""	"Salmonella"
"7741"	"spvR"	"SRR10995706"	1	"PRJNA324575"	"Dog"	"USA:TX"	"Sal31"	"IV -:z4,z32:-"	"Extraintestinal Invasion"	"(spvR) Salmonella plasmid virulence: regulation of spv operon lysR family [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	""	"Salmonella"
"7742"	"spvR"	"SRR5574838"	1	"PRJNA230403Ê"	"Human"	"USA"	"Sal72"	"Enteritidis"	"Extraintestinal Invasion"	"(spvR) Salmonella plasmid virulence: regulation of spv operon lysR family [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	""	"Salmonella"
"7743"	"spvR"	"SRR16005870"	0	"PRJNA324575"	"Dog"	"USA:KY"	"Sal48"	"Infantis"	"Extraintestinal Invasion"	"(spvR) Salmonella plasmid virulence: regulation of spv operon lysR family [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	""	"Salmonella"
"7744"	"spvR"	"SRR13827088"	0	"PRJNA324575"	"Dog"	"USA:KS"	"Sal44"	"Typhimurium"	"Extraintestinal Invasion"	"(spvR) Salmonella plasmid virulence: regulation of spv operon lysR family [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	""	"Salmonella"
"7745"	"spvR"	"SRR11892806"	0	"PRJNA503850"	"Dog"	"Canada"	"Sal5"	"Johannesburg"	"Extraintestinal Invasion"	"(spvR) Salmonella plasmid virulence: regulation of spv operon lysR family [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	""	"Salmonella"
"7746"	"spvR"	"SRR5574823"	0	"PRJNA230403Ê"	"Human"	"USA"	"Sal63"	"Oranienburg"	"Extraintestinal Invasion"	"(spvR) Salmonella plasmid virulence: regulation of spv operon lysR family [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	""	"Salmonella"
"7747"	"spvR"	"SRR5574834"	0	"PRJNA230403Ê"	"Human"	"USA"	"Sal64"	"Panama"	"Extraintestinal Invasion"	"(spvR) Salmonella plasmid virulence: regulation of spv operon lysR family [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	""	"Salmonella"
"7748"	"spvR"	"SRR16005867"	0	"PRJNA324575"	"Dog"	"USA:TX"	"Sal38"	"Newport"	"Extraintestinal Invasion"	"(spvR) Salmonella plasmid virulence: regulation of spv operon lysR family [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	""	"Salmonella"
"7749"	"spvR"	"SRR10995705"	1	"PRJNA324575"	"Dog"	"USA:TX"	"Sal30"	"IV 43:z4,z32:-"	"Extraintestinal Invasion"	"(spvR) Salmonella plasmid virulence: regulation of spv operon lysR family [Spv (VF0107)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]"	""	""	"Salmonella"
